Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Page_ Business Gateway/div_New video component added""))",Chrome 73.0.3683.103,,,2019-04-21 04:39:05,2019-04-21 04:39:06,0.250s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/h6_File""))",Chrome 73.0.3683.103,,,2019-04-21 04:39:06,2019-04-21 04:39:06,0.149s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/div_New file component added""))",Chrome 73.0.3683.103,,,2019-04-21 04:39:06,2019-04-21 04:39:06,0.151s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/h6_List""))",Chrome 73.0.3683.103,,,2019-04-21 04:39:06,2019-04-21 04:39:06,0.234s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/div_New list component added""))",Chrome 73.0.3683.103,,,2019-04-21 04:39:06,2019-04-21 04:39:06,0.133s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/h6_Media""))",Chrome 73.0.3683.103,,,2019-04-21 04:39:06,2019-04-21 04:39:07,0.198s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/div_New media component added""))",Chrome 73.0.3683.103,,,2019-04-21 04:39:07,2019-04-21 04:39:07,0.134s,PASSED
,,,,,,,
Test Cases/KiboLite/TC11085,Chrome 73.0.3683.103,,,2019-04-21 04:39:07,2019-04-21 04:39:12,5.517s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 04:39:07,2019-04-21 04:39:09,2.002s,PASSED
"click(findTestObject(""Page_KiboPush  Subscribers/span_Subscribers (5)""))",Chrome 73.0.3683.103,,,2019-04-21 04:39:09,2019-04-21 04:39:09,0.387s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 04:39:09,2019-04-21 04:39:10,1.005s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast""))",Chrome 73.0.3683.103,,,2019-04-21 04:39:10,2019-04-21 04:39:11,0.434s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 04:39:11,2019-04-21 04:39:12,1.004s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/a_Create Push Message""))",Chrome 73.0.3683.103,,,2019-04-21 04:39:12,2019-04-21 04:39:12,0.108s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/h3_Push Message""))",Chrome 73.0.3683.103,,,2019-04-21 04:39:12,2019-04-21 04:39:12,0.195s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/span_Back""))",Chrome 73.0.3683.103,,,2019-04-21 04:39:12,2019-04-21 04:39:12,0.225s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/label_Change Page""))",Chrome 73.0.3683.103,,,2019-04-21 04:39:12,2019-04-21 04:39:12,0.140s,PASSED
